162,19,7,1,2,1,5
163,19,7,1,2,1,5
164,19,7,1,2,1,5
165,19,7,1,2,1,5
166,19,7,1,2,1,5
167,19,7,1,2,1,5
168,19,7,1,2,1,5
169,19,7,1,2,1,5
170,19,7,1,2,1,5
171,19,7,1,2,1,5
172,19,7,1,2,1,5
173,19,7,1,2,1,5
174,19,7,1,2,1,5
175,19,7,1,2,1,5
176,19,7,1,2,1,5
177,19,7,1,2,1,5
178,19,7,1,2,1,5
179,19,7,1,2,1,5
180,19,7,1,2,1,5
181,19,7,1,2,1,5
182,19,7,1,2,1,5
183,19,7,1,2,1,5
184,19,7,1,2,1,5
185,19,7,1,2,1,5
186,19,7,1,2,1,5
187,8,1,3,2,1,1
188,11,3,1,3,0,5
189,6,4,5,1,1,1
190,6,4,5,1,1,1
191,6,4,5,1,1,1
192,18,9,6,1,1,1
193,18,9,6,1,1,1
194,18,9,6,1,1,1
195,18,9,6,1,1,1
196,18,9,6,1,1,1
197,18,9,6,1,1,1
198,20,6,1,3,1,5
199,20,6,1,3,1,5
200,20,6,1,3,1,5
201,20,6,1,3,1,5
202,20,6,1,3,1,5
203,20,8,1,1,1,2
204,20,8,1,1,1,2
205,20,8,1,1,1,2
206,20,8,1,1,1,2
207,20,8,1,1,1,2
208,20,8,1,1,1,2
209,17,5,2,3,1,1
210,30,7,2,3,1,1
211,30,7,2,3,1,1
212,30,7,2,3,1,1
213,30,7,2,3,1,1
214,30,7,2,3,1,1
215,15,6,1,2,1,2
216,15,6,1,2,1,2
217,11,1,1,2,1,5
218,11,1,1,2,1,5
219,11,1,1,2,1,5
220,11,1,1,2,1,5
221,11,1,1,2,1,5
222,11,1,1,2,1,5
223,11,1,1,2,1,5
224,11,1,1,2,1,5
225,11,1,2,1,0,2
226,11,1,2,1,0,2
227,11,1,2,1,0,2
228,11,1,2,1,0,2
229,11,1,2,1,0,2
230,16,4,1,2,0,5
231,16,4,1,2,0,5
232,16,4,1,2,0,5
233,16,4,1,2,0,5
234,16,4,1,2,0,5
235,16,4,1,2,0,5
236,16,4,1,2,0,5
237,16,4,1,2,0,5
238,16,4,1,2,0,5
239,16,4,1,2,0,5
240,16,4,1,2,0,5
241,16,4,1,2,0,5
242,16,4,1,2,0,5
243,16,4,1,2,0,5
244,16,4,1,2,0,5
245,16,4,1,2,0,5
246,16,4,1,2,0,5
247,16,4,1,2,0,5
248,16,4,1,2,0,5
249,4,3,5,3,1,2
250,8,1,6,2,0,1
251,2,2,2,2,1,2
252,2,2,2,2,1,2
253,2,2,2,2,1,2
254,2,2,2,2,1,2
255,2,2,2,2,1,2
256,2,2,2,2,1,2
257,2,2,2,2,1,2
258,2,2,2,2,1,2
259,2,2,2,2,1,2
260,2,2,2,2,1,2
261,2,2,2,2,1,2
262,21,8,2,1,1,5
263,21,8,2,1,1,5
264,21,8,2,1,1,5
265,21,8,2,1,1,5
266,21,8,2,1,1,5
267,21,8,2,1,1,5
268,21,8,2,1,1,5
269,21,8,2,1,1,5
270,21,8,2,1,1,5
271,21,8,2,1,1,5
272,21,8,2,1,1,5
273,21,8,2,1,1,5
274,24,9,4,1,1,1
275,24,9,4,1,1,1
276,24,9,4,1,1,1
277,24,9,4,1,1,1
278,24,9,4,1,1,1
279,24,9,4,1,1,1
280,27,7,6,2,0,5
281,27,7,6,2,0,5
282,14,2,1,3,1,1
283,14,2,1,3,1,1
284,8,1,1,3,1,1
285,8,1,1,3,1,1
286,8,1,1,3,1,1
287,8,1,1,3,1,1
288,8,1,1,3,1,1
289,8,1,1,3,1,1
290,8,1,1,3,1,1
291,21,8,3,3,0,5
292,5,4,4,3,1,5
293,2,3,4,2,1,2
294,2,3,4,2,1,2
295,12,5,1,1,1,5
296,12,5,1,1,1,5
297,12,5,1,1,1,5
298,12,5,1,1,1,5
299,12,5,1,1,1,5
300,12,5,1,1,1,5
301,8,1,1,3,1,1
302,8,1,1,3,1,1
303,13,3,3,1,1,1
304,13,3,3,1,1,1
305,13,3,3,1,1,1
306,13,3,3,1,1,1
307,13,3,3,1,1,1
308,28,6,1,2,1,1
309,28,6,1,2,1,1
310,28,6,1,2,1,1
311,28,6,1,2,1,1
312,28,6,1,2,1,1
313,28,6,1,2,1,1
314,28,6,1,2,1,1
315,28,6,1,2,1,1
316,28,6,1,2,1,1
317,28,6,1,2,1,1
318,28,6,1,2,1,1
319,28,6,1,2,1,1
320,28,6,1,2,1,1
321,28,6,1,2,1,1
322,28,6,1,2,1,1
323,28,6,1,2,1,1
324,28,6,1,2,1,1
325,28,6,1,2,1,1
326,28,6,1,2,1,1
327,28,6,1,2,1,1
328,28,6,1,2,1,1
329,28,6,1,2,1,1
330,28,6,1,2,1,1
331,28,6,1,2,1,1
332,28,6,1,2,1,1
333,28,6,1,2,1,1
334,28,6,1,2,1,1
335,28,6,1,2,1,1
336,28,6,1,2,1,1
337,28,6,1,2,1,1
338,28,6,1,2,1,1
339,28,6,1,2,1,1
340,28,6,1,2,1,1
341,28,6,1,2,1,1
342,28,6,1,2,1,1
343,28,6,1,2,1,1
344,28,6,1,2,1,1
345,28,6,1,2,1,1
346,28,6,1,2,1,1
347,28,6,1,2,1,1
348,28,6,1,2,1,1
349,28,6,1,2,1,1
350,28,6,1,2,1,1
351,28,6,1,2,1,1
352,28,6,1,2,1,1
353,28,6,1,2,1,1
354,28,6,1,2,1,1
355,28,6,1,2,1,1
356,28,6,1,2,1,1
357,28,6,1,2,1,1
358,28,6,1,2,1,1
359,28,6,1,2,1,1
360,28,6,1,2,1,1
361,28,6,1,2,1,1
362,28,6,1,2,1,1
363,28,6,1,2,1,1
364,28,6,1,2,1,1
365,28,6,1,2,1,1
366,28,6,1,2,1,1
367,28,6,1,2,1,1
368,28,6,1,2,1,1
369,28,6,1,2,1,1
370,28,6,1,2,1,1
371,28,6,1,2,1,1
372,28,6,1,2,1,1
373,28,6,1,2,1,1
374,28,6,1,2,1,1
375,28,6,1,2,1,1
376,28,6,1,2,1,1
377,28,6,1,2,1,1
378,28,6,1,2,1,1
379,28,6,1,2,1,1
380,28,6,1,2,1,1
381,28,6,1,2,1,1
382,28,6,1,2,1,1
383,28,6,1,2,1,1
384,28,6,1,2,1,1
385,28,6,1,2,1,1
386,28,6,1,2,1,1
387,28,6,1,2,1,1
388,28,6,1,2,1,1
389,28,6,1,2,1,1
390,28,6,1,2,1,1
391,28,6,1,2,1,1
392,28,6,1,2,1,1
393,28,6,1,2,1,1
394,28,6,1,2,1,1
395,28,6,1,2,1,1
396,28,6,1,2,1,1
397,28,6,1,2,1,1
398,28,6,1,2,1,1
399,28,6,1,2,1,1
400,28,6,1,2,1,1
401,28,6,1,2,1,1
402,28,6,1,2,1,1
403,28,6,1,2,1,1
404,28,6,1,2,1,1
405,28,6,1,2,1,1
406,28,6,1,2,1,1
407,12,5,2,2,0,1
408,12,5,2,2,0,1
409,21,8,2,2,0,2
410,3,3,3,2,1,5
411,3,3,3,2,1,5
412,3,3,3,2,1,5
413,3,3,3,2,1,5
414,3,3,3,2,1,5
415,3,3,3,2,1,5
416,3,3,3,2,1,5
417,9,1,1,1,1,5
418,9,1,1,1,1,5
419,9,1,1,1,1,5
420,9,1,1,1,1,5
421,14,2,2,2,1,5
422,14,2,2,2,1,5
423,14,2,2,2,1,5
424,14,2,2,2,1,5
425,14,2,2,2,1,5
426,21,8,1,1,1,4
427,29,7,2,1,1,2
428,29,7,2,1,1,2
429,29,7,2,1,1,2
430,29,7,2,1,1,2
431,29,7,2,1,1,2
432,29,7,2,1,1,2
433,19,3,1,2,1,1
434,19,3,1,2,1,1
435,19,3,1,2,1,1
436,19,3,1,2,1,1
437,19,3,1,2,1,1
438,19,3,1,2,1,1
439,19,3,1,2,1,1
440,19,3,1,2,1,1
441,19,3,1,2,1,1
442,19,3,1,2,1,1
443,19,3,1,2,1,1
444,19,3,1,2,1,1
445,19,3,1,2,1,1
446,19,3,1,2,1,1
447,19,3,1,2,1,1
448,19,3,1,2,1,1
449,19,3,1,2,1,1
450,19,3,1,2,1,1
451,19,3,1,2,1,1
452,19,3,1,2,1,1
453,19,3,1,2,1,1
454,19,3,1,2,1,1
455,19,3,1,2,1,1
456,19,3,1,2,1,1
457,19,3,1,2,1,1
458,19,3,1,2,1,1
459,19,3,1,2,1,1
460,19,3,1,2,1,1
461,19,3,1,2,1,1
462,19,3,1,2,1,1
463,19,3,1,2,1,1
464,19,3,1,2,1,1
465,19,3,1,2,1,1
466,19,3,1,2,1,1
467,19,3,1,2,1,1
468,19,3,1,2,1,1
469,19,3,1,2,1,1
470,19,3,1,2,1,1
471,19,3,1,2,1,1
472,19,3,1,2,1,1
473,19,3,1,2,1,1
474,19,3,1,2,1,1
475,19,3,1,2,1,1
476,19,3,1,2,1,1
477,19,3,1,2,1,1
478,19,3,1,2,1,1
479,19,3,1,2,1,1
480,19,3,1,2,1,1
481,19,3,1,2,1,1
482,19,3,1,2,1,1
483,19,3,1,2,1,1
484,19,3,1,2,1,1
485,19,3,1,2,1,1
486,19,3,1,2,1,1
487,19,3,1,2,1,1
488,19,3,1,2,1,1
489,19,3,1,2,1,1
490,19,3,1,2,1,1
491,19,3,1,2,1,1
492,19,3,1,2,1,1
493,19,3,1,2,1,1
494,19,3,1,2,1,1
495,19,3,1,2,1,1
496,19,3,1,2,1,1
497,19,3,1,2,1,1
498,19,3,1,2,1,1
499,19,3,1,2,1,1
500,19,3,1,2,1,1
501,19,3,1,2,1,1
502,19,3,1,2,1,1
503,19,3,1,2,1,1
504,19,3,1,2,1,1
505,19,3,1,2,1,1
506,19,3,1,2,1,1
507,19,3,1,2,1,1
508,19,3,1,2,1,1
509,19,3,1,2,1,1
510,19,3,1,2,1,1
511,19,3,1,2,1,1
512,19,3,1,2,1,1
513,19,3,1,2,1,1
514,19,3,1,2,1,1
515,19,3,1,2,1,1
516,19,3,1,2,1,1
517,19,3,1,2,1,1
518,19,3,1,2,1,1
519,19,3,1,2,1,1
520,19,3,1,2,1,1
521,19,3,1,2,1,1
522,19,3,1,2,1,1
523,19,3,1,2,1,1
524,19,3,1,2,1,1
525,19,3,1,2,1,1
526,19,3,1,2,1,1
527,19,3,1,2,1,1
528,19,3,1,2,1,1
529,19,3,1,2,1,1
530,19,3,1,2,1,1
531,19,3,1,2,1,1
532,19,3,1,2,1,1
533,19,3,1,2,1,1
534,19,3,1,2,1,1
535,19,3,1,2,1,1
536,19,3,1,2,1,1
537,19,3,1,2,1,1
538,19,3,1,2,1,1
539,19,3,1,2,1,1
540,19,3,1,2,1,1
541,19,3,1,2,1,1
542,19,3,1,2,1,1
543,19,3,1,2,1,1
544,19,3,1,2,1,1
545,19,3,1,2,1,1
546,19,3,1,2,1,1
547,19,3,1,2,1,1
548,19,3,1,2,1,1
549,19,3,1,2,1,1
550,19,3,1,2,1,1
551,19,3,1,2,1,1
552,19,3,1,2,1,1
553,19,3,1,2,1,1
554,19,3,1,2,1,1
555,19,3,1,2,1,1
556,19,3,1,2,1,1
557,19,3,1,2,1,1
558,19,3,1,2,1,1
559,19,3,1,2,1,1
560,19,3,1,2,1,1
561,19,3,1,2,1,1
562,19,3,1,2,1,1
563,19,3,1,2,1,1
564,21,8,1,2,1,5
565,21,8,1,2,1,5
566,21,8,1,2,1,5
567,21,8,1,2,1,5
568,21,8,1,2,1,5
569,21,8,1,2,1,5
570,21,8,1,2,1,5
571,21,8,1,2,1,5
572,21,8,1,2,1,5
573,21,8,1,2,1,5
574,21,8,1,2,1,5
575,21,8,1,2,1,5
576,21,8,1,2,1,5
577,21,8,1,2,1,5
578,21,8,1,2,1,5
579,21,8,1,2,1,5
580,21,8,1,2,1,5
581,21,8,1,2,1,5
582,21,8,1,2,1,5
583,21,8,1,2,1,5
584,21,8,1,2,1,5
585,21,8,1,2,1,5
586,21,8,1,2,1,5
587,21,8,1,2,1,5
588,21,8,1,2,1,5
589,21,8,1,2,1,5
590,21,8,1,2,1,5
591,21,8,1,2,1,5
592,21,8,1,2,1,5
593,21,8,1,2,1,5
594,21,8,1,2,1,5
595,21,8,1,2,1,5
596,21,8,1,2,1,5
597,21,8,1,2,1,5
598,21,8,1,2,1,5
599,21,8,1,2,1,5
600,21,8,1,2,1,5
601,21,8,1,2,1,5
602,3,2,4,2,0,1
603,3,2,4,2,0,1
604,3,2,4,2,0,1
605,3,2,4,2,0,1
606,3,2,4,2,0,1
607,15,6,3,1,1,2
608,15,6,3,1,1,2
609,15,6,3,1,1,2
610,15,6,3,1,1,2
611,15,6,3,1,1,2
612,15,6,3,1,1,2
613,15,6,3,1,1,2
614,11,1,3,1,1,5
615,11,1,3,1,1,5
616,11,1,3,1,1,5
617,20,8,2,3,1,2
618,20,6,6,2,0,5
619,7,1,3,1,1,5
620,7,1,3,1,1,5
621,7,1,3,1,1,5
622,20,6,4,2,1,2
623,20,6,4,2,1,2
624,20,6,4,2,1,2
625,20,6,4,2,1,2
626,20,6,4,2,1,2
627,20,6,4,2,1,2
628,20,6,4,2,1,2
629,20,6,4,2,1,2
630,6,4,3,2,1,5
631,11,3,2,1,1,1
632,4,3,2,2,1,5
633,4,3,2,2,1,5
634,3,2,6,1,0,1
635,3,2,6,1,0,1
636,3,2,6,1,0,1
637,11,1,6,1,1,5
638,21,8,1,3,1,5
639,21,8,1,3,1,5
640,21,8,1,3,1,5
641,21,8,1,3,1,5
642,21,8,1,3,1,5
643,21,8,1,3,1,5
644,21,8,1,3,1,5
645,21,8,1,3,1,5
646,21,8,1,3,1,5
647,21,8,1,3,1,5
648,21,8,1,3,1,5
649,19,3,2,2,0,5
650,19,3,2,2,0,5
651,19,3,2,2,0,5
652,19,3,2,2,0,5
653,19,3,2,2,0,5
654,19,3,2,2,0,5
655,19,3,2,2,0,5
656,19,3,2,2,0,5
657,19,3,2,2,0,5
658,19,3,2,2,0,5
659,19,3,2,2,0,5
660,19,3,2,2,0,5
661,19,3,2,2,0,5
662,19,3,2,2,0,5
663,19,3,2,2,0,5
664,19,3,2,2,0,5
665,19,3,2,2,0,5
666,29,3,4,3,1,1
667,29,3,4,3,1,1
668,29,3,4,3,1,1
669,6,4,4,2,1,5
670,6,4,4,2,1,5
671,6,4,4,2,1,5
672,6,4,4,2,1,5
673,6,4,4,2,1,5
674,6,4,4,2,1,5
675,16,5,4,1,1,2
676,16,5,4,1,1,2
677,3,3,2,1,0,1
678,3,3,2,1,0,1
679,1,4,5,1,0,5
680,1,4,5,1,0,5
681,1,4,5,1,0,5
682,1,4,5,1,0,5
683,4,3,1,3,1,1
684,16,4,2,1,1,5
685,16,4,2,1,1,5
686,16,4,2,1,1,5
687,16,4,2,1,1,5
688,16,4,2,1,1,5
689,16,4,2,1,1,5
690,16,4,2,1,1,5
691,16,4,2,1,1,5
692,16,4,2,1,1,5
693,16,4,2,1,1,5
694,16,4,2,1,1,5
695,16,4,2,1,1,5
696,16,4,2,1,1,5
697,16,4,2,1,1,5
698,25,5,2,1,0,1
699,27,7,5,1,1,2
700,8,1,6,1,1,1
701,8,1,6,1,1,1
702,8,1,6,1,1,1
703,13,3,3,1,0,2
704,19,3,1,1,0,1
705,19,3,1,1,0,1
706,19,3,1,1,0,1
707,19,3,1,1,0,1
708,19,3,1,1,0,1
709,19,3,1,1,0,1
710,19,3,1,1,0,1
711,19,3,1,1,0,1
712,19,3,1,1,0,1
713,19,3,1,1,0,1
714,19,3,1,1,0,1
715,19,3,1,1,0,1
716,19,3,1,1,0,1
717,19,3,1,1,0,1
718,19,3,1,1,0,1
719,19,3,1,1,0,1
720,19,3,1,1,0,1
721,18,9,6,2,1,1
722,18,9,6,2,1,1
723,18,9,6,2,1,1
724,18,9,6,2,1,1
725,18,9,6,2,1,1
726,18,9,6,2,1,1
727,20,6,4,3,1,1
728,20,6,4,3,1,1
729,13,4,5,1,1,1
730,13,4,5,1,1,1
731,13,4,5,1,1,1
732,13,4,5,1,1,1
733,13,4,5,1,1,1
734,13,4,5,1,1,1
735,13,4,5,1,1,1
736,13,4,5,1,1,1
737,13,4,5,1,1,1
738,13,4,5,1,1,1
739,13,4,5,1,1,1
740,13,4,5,1,1,1
741,13,4,5,1,1,1
742,22,8,1,1,0,1
743,22,8,1,1,0,1
744,22,8,1,1,0,1
745,22,8,1,1,0,1
746,22,8,1,1,0,1
747,22,8,1,1,0,1
748,22,8,1,1,0,1
749,22,8,1,1,0,1
750,22,8,1,1,0,1
751,22,8,1,1,0,1
752,22,8,1,1,0,1
753,22,8,1,1,0,1
754,22,8,1,1,0,1
755,22,8,1,1,0,1
756,22,8,1,1,1,1
757,22,8,1,1,1,1
758,22,8,1,1,1,1
759,22,8,1,1,1,1
760,22,8,1,1,1,1
761,22,8,1,1,1,1
762,22,8,1,1,1,1
763,22,8,1,1,1,1
764,22,8,1,1,1,1
765,22,8,1,1,1,1
766,22,8,1,1,1,1
767,22,8,1,1,1,1
768,22,8,1,1,1,1
769,22,8,1,1,1,1
770,22,8,1,1,1,1
771,22,8,1,1,1,1
772,22,8,1,1,1,1
773,22,8,1,1,1,1
774,22,8,1,1,1,1
775,22,8,1,1,1,1
776,22,8,1,1,1,1
777,22,8,1,1,1,1
778,22,8,1,1,1,1
779,22,8,1,1,1,1
780,22,8,1,1,1,1
781,22,8,1,1,1,1
782,22,8,1,1,1,1
783,22,8,1,1,1,1
784,22,8,1,1,1,1
785,22,8,1,1,1,1
786,22,8,1,1,1,1
787,22,8,1,1,1,1
788,22,8,1,1,1,1
789,22,8,1,1,1,1
790,22,8,1,1,1,1
791,22,8,1,1,1,1
792,22,8,1,1,1,1
793,22,8,1,1,1,1
794,14,1,4,2,0,1
795,14,1,4,2,0,1
796,2,3,2,2,0,5
797,27,7,1,2,1,1
798,27,7,1,2,1,1
799,27,7,1,2,1,1
800,27,7,1,2,1,1
801,27,7,1,2,1,1
802,27,7,1,2,1,1
803,27,7,1,2,1,1
804,27,7,1,2,1,1
805,27,7,1,2,1,1
806,27,7,1,2,1,1
807,27,7,1,2,1,1
808,27,7,1,2,1,1
809,27,7,1,2,1,1
810,27,7,1,2,1,1
811,27,7,1,2,1,1
812,27,7,1,2,1,1
813,27,7,1,2,1,1
814,27,7,1,2,1,1
815,27,7,1,2,1,1
816,27,7,1,2,1,1
817,27,7,1,2,1,1
818,27,7,1,2,1,1
819,27,7,1,2,1,1
820,27,7,1,2,1,1
821,27,7,1,2,1,1
822,27,7,1,2,1,1
823,27,7,1,2,1,1
824,27,7,1,2,1,1
825,27,7,1,2,1,1
826,27,7,1,2,1,1
827,27,7,1,2,1,1
828,27,7,1,2,1,1
829,27,7,1,2,1,1
830,27,7,1,2,1,1
831,27,7,1,2,1,1
832,27,7,1,2,1,1
833,27,7,1,2,1,1
834,27,7,1,2,1,1
835,27,7,1,2,1,1
836,27,7,1,2,1,1
837,27,7,1,2,1,1
838,27,7,1,2,1,1
839,27,7,1,2,1,1
840,27,7,1,2,1,1
841,27,7,1,2,1,1
842,27,7,1,2,1,1
843,27,7,1,2,1,1
844,27,7,1,2,1,1
845,27,7,1,2,1,1
846,27,7,1,2,1,1
847,27,7,1,2,1,1
848,27,7,1,2,1,1
849,27,7,1,2,1,1
850,27,7,1,2,1,1
851,27,7,1,2,1,1
852,27,7,1,2,1,1
853,27,7,1,2,1,1
854,27,7,1,2,1,1
855,27,7,1,2,1,1
856,27,7,1,2,1,1
857,27,7,1,2,1,1
858,27,7,1,2,1,1
859,27,7,1,2,1,1
860,27,7,1,2,1,1
861,27,7,1,2,1,1
862,27,7,1,2,1,1
863,27,7,1,2,1,1
864,27,7,1,2,1,1
865,27,7,1,2,1,1
866,27,7,1,2,1,1
867,27,7,1,2,1,1
868,27,7,1,2,1,1
869,27,7,1,2,1,1
870,27,7,1,2,1,1
871,27,7,1,2,1,1
872,27,7,1,2,1,1
873,27,7,1,2,1,1
874,27,7,1,2,1,1
875,27,7,1,2,1,1
876,27,7,1,2,1,1
877,27,7,1,2,1,1
878,27,7,1,2,1,1
879,27,7,1,2,1,1
880,27,7,1,2,1,1
881,27,7,1,2,1,1
882,27,7,1,2,1,1
883,27,7,1,2,1,1
884,27,7,1,2,1,1
885,27,7,1,2,1,1
886,27,7,1,2,1,1
887,27,7,1,2,1,1
888,27,7,1,2,1,1
889,27,7,1,2,1,1
890,27,7,1,2,1,1
891,27,7,1,2,1,1
892,27,7,1,2,1,1
893,27,7,1,2,1,1
894,27,7,1,2,1,1
895,27,7,1,2,1,1
896,27,7,1,2,1,1
897,27,7,1,2,1,1
898,27,7,1,2,1,1
899,27,7,1,2,1,1
900,27,7,1,2,1,1
901,27,7,1,2,1,1
902,27,7,1,2,1,1
903,27,7,1,2,1,1
904,27,7,1,2,1,1
905,27,7,1,2,1,1
906,27,7,1,2,1,1
907,27,7,1,2,1,1
908,27,7,1,2,1,1
909,27,7,1,2,1,1
910,27,7,1,2,1,1
911,27,7,1,2,1,1
912,27,7,1,2,1,1
913,27,7,1,2,1,1
914,27,7,1,2,1,1
915,27,7,1,2,1,1
916,27,7,1,2,1,1
917,27,7,1,2,1,1
918,27,7,1,2,1,1
919,27,7,1,2,1,1
920,27,7,1,2,1,1
921,27,7,1,2,1,1
922,27,7,1,2,1,1
923,27,7,1,2,1,1
924,27,7,1,2,1,1
925,27,7,1,2,1,1
926,27,7,1,2,1,1
927,27,7,1,2,1,1
928,27,7,1,2,1,1
929,27,7,1,2,1,1
930,27,7,1,2,1,1
931,27,7,1,2,1,1
932,27,7,1,2,1,1
933,27,7,1,2,1,1
934,27,7,1,2,1,1
935,27,7,1,2,1,1
936,27,7,1,2,1,1
937,27,7,1,2,1,1
938,27,7,1,2,1,1
939,27,7,1,2,1,1
940,27,7,1,2,1,1
941,27,7,1,2,1,1
942,27,7,1,2,1,1
943,27,7,1,2,1,1
944,27,7,1,2,1,1
945,27,7,1,2,1,1
946,27,7,1,2,1,1
947,27,7,1,2,1,1
948,27,7,1,2,1,1
949,27,7,1,2,1,1
950,27,7,1,2,1,1
951,27,7,1,2,1,1
952,27,7,1,2,1,1
953,27,7,1,2,1,1
954,27,7,1,2,1,1
955,27,7,1,2,1,1
956,27,7,1,2,1,1
957,27,7,1,2,1,1
958,27,7,1,2,1,1
959,27,7,1,2,1,1
960,27,7,1,2,1,1
961,27,7,1,2,1,1
962,27,7,1,2,1,1
963,27,7,1,2,1,1
964,27,7,1,2,1,1
965,27,7,1,2,1,1
966,27,7,1,2,1,1
967,27,7,1,2,1,1
968,27,7,1,2,1,1
969,27,7,1,2,1,1
970,27,7,1,2,1,1
971,27,7,1,2,1,1
972,27,7,1,2,1,1
973,27,7,1,2,1,1
974,27,7,1,2,1,1
975,27,7,1,2,1,1
976,27,7,1,2,1,1
977,27,7,1,2,1,1
978,27,7,1,2,1,1
979,27,7,1,2,1,1
980,27,7,1,2,1,1
981,27,7,1,2,1,1
982,27,7,1,2,1,1
983,27,7,1,2,1,1
984,27,7,1,2,1,1
985,2,3,1,1,0,2
986,2,3,1,1,0,2
987,2,3,1,1,0,2
988,2,3,1,1,0,2
989,7,1,1,1,0,5
990,7,1,1,1,0,5
991,7,1,1,1,0,5
992,7,1,1,1,0,5
993,7,1,1,1,0,5
994,7,1,1,1,0,5
995,7,1,1,1,0,5
996,7,1,1,1,0,5
997,7,1,1,1,0,5
998,7,1,1,1,0,5
999,2,3,3,1,0,1
